track_id,track_name,artist_names,genres,valence,danceability,energy,mood,album_name,release_date,album_cover_640x640
00xd0ZyPIJzMsH4hagU42Z,Malandrin - Remasterizado,['Ignacio Corsini'],vintage tango,0.826,0.645,0.233,Upbeat,"Colección Completa, Vol. 19 (Remasterizado)",1928-05-14,https://i.scdn.co/image/ab67616d00004851126587f739f8431d85523488
00zwsdrX0IYQs1zv4vxhQN,Часть 31.3 - По ком звонит колокол,['Эрнест Хемингуэй'],Unknown,0.383,0.6829999999999999,0.0705,Sad,,,
010ALbbh5KlQ4fKWgSdhRd,Look On Down From The Bridge,['Mazzy Star'],"dream pop, shoegaze, melancholia, slowcore",0.0954,0.37,0.0772,Sad,Among My Swan,1996-10-29,https://i.scdn.co/image/ab67616d0000b27340f8e560e743f9b5d382c0af
0116fbG77L3KJeOuqO4oDW,Luck Be A Lady - (from the musical 'Guys And Dolls '),['Barry Manilow'],"yacht rock, adult standards, mellow gold, soft rock",0.726,0.575,0.495,Upbeat,Heart & Soul: Celebrating The Unforgettable Songs Of Frank Loesser,2010-06-25,https://i.scdn.co/image/ab67616d0000485125f6e8c0e6164c0a6da35f92
0133n4aRjt1eFhgDLGi0RO,"Chopin: 24 Preludes, Op. 28: No. 2 in A Minor","['Frédéric Chopin', 'Alfred Cortot']","classical, historic piano performance, polish classical, early romantic era, french classical piano",0.079,0.251,0.00251,Sad,"Chopin: Préludes, Impromptus, Barcarolle & Berceuse",2006-08-07,https://i.scdn.co/image/ab67616d000048517bfb0425240dc9605a7f82a9
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,['Savage Garden'],"boy band, pop rock, dance pop",0.816,0.555,0.698,Upbeat,Savage Garden,1997-03-04,https://i.scdn.co/image/ab67616d0000b27384fef39a9a8293c86796599f
013grywiX7Qu6WVfnJ1opa,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",['John Coltrane'],"jazz, jazz saxophone, free jazz, bebop, vocal jazz",0.112,0.428,0.0768,Sad,Live At Birdland,1963-01-01,https://i.scdn.co/image/ab67616d00004851732e42c6f9045b8f673e681c
014JTMCYumTYZBbubPXSxk,Часть 36.3 - Зеленые холмы Африки,['Эрнест Хемингуэй'],Unknown,0.763,0.738,0.109,Upbeat,Зеленые холмы Африки,1935,https://i.scdn.co/image/ab67616d00004851d7cd250c7962ca169a082263
014NOunS25K1LbcM6DlQ5I,Till the End of the Day - Mono Mix,['The Kinks'],"glam rock, british invasion, classic rock, album rock, art rock, folk rock, protopunk, psychedelic rock, rock, singer-songwriter",0.7929999999999999,0.542,0.929,Upbeat,,,
014qoeUqpNNniowgNzNIQh,藍色的月光,['Tsui Ping'],"c-pop, vintage chinese pop",0.11,0.27,0.275,Sad,,,
014ramzUKwy8uKgVF933wg,Часть 48.2 & Часть 49.1 - Прощай оружие,['Эрнест Хемингуэй'],Unknown,0.741,0.6459999999999999,0.236,Upbeat,Прощай оружие,1929,https://i.scdn.co/image/ab67616d00004851be67b9ca4759e602c30f60fb
0158TMiGmHyibaDeaUKayX,She Won't Be Lonely Long,['Clay Walker'],"country road, contemporary country, country",0.322,0.635,0.758,Sad,She Won't Be Lonely Long,2010-06-08,https://i.scdn.co/image/ab67616d0000b273e34ae5ca0c0c1f0db05e1436
015GfHsn37TX6TYpentlC8,Часть 37.2 - Фиеста,['Эрнест Хемингуэй'],Unknown,0.573,0.7140000000000001,0.263,Neutral,Фиеста,1926,https://i.scdn.co/image/ab67616d00004851c9e4ee21b1075c3f5f4c60e0
015RcRI4HgPEJiJ8RnleXM,I Won't Dance,"['Frank Sinatra', 'Count Basie']","easy listening, lounge, adult standards, jazz, jazz piano, harlem renaissance, swing, vocal jazz, big band",0.5720000000000001,0.652,0.209,Neutral,Sinatra/Basie: The Complete Reprise Studio Recordings,1962-12-10,https://i.scdn.co/image/ab67616d00004851cb81eb3c1238c60f2bbfd3b5
015qd1I4v00JIoK7yOUgKC,Rush Rush,['Paula Abdul'],"new wave pop, dance pop, soft rock",0.395,0.706,0.44,Sad,Spellbound,1991-01-01,https://i.scdn.co/image/ab67616d0000b2734cca3a496c860b0558a11e02
015swjrXc0Vv8KgX8g7N2s,Trois Melodies: La Statue de bronze,"['Erik Satie', 'Pierre Bernac', 'Francis Poulenc']","impressionism, classical, early avant garde, neoclassicism, post-romantic era, art song, early modern classical",0.429,0.426,0.202,Neutral,Erik Satie & Friends,2016-04-01,https://i.scdn.co/image/ab67616d000048510d3d783124fd96e37b6feee4
016HKF7A4O7tatoJ9BgZM1,Say It (Over And Over Again),['John Coltrane Quartet'],Unknown,0.205,0.488,0.124,Sad,,,
017tyGFxZEvwmaZ65Gjt3v,Amapola - Instrumental (Remasterizado),['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.845,0.4370000000000001,0.271,Upbeat,"Colección Completa, Vol. 11 (Remasterizado)",1927-09-04,https://i.scdn.co/image/ab67616d000048517e3725894dcd2851bac8c1ca
018F1KR7mrLDZ08nk507u2,Rafaelillo,['Raquel Meller'],copla,0.352,0.4,0.402,Sad,Más Que a Todo,1930-01-01,https://i.scdn.co/image/ab67616d000048515b4fb81e4424f1bea5b23771
018RC89xBtF7MOTOmBG2Ml,Sad Song,['Paul Bridgwater'],Unknown,0.61,0.425,0.585,Upbeat,Tomorrow,1927,https://i.scdn.co/image/ab67616d0000485194345f55c92f7d44d960f592
019KRrap2TW8ASDAWbe6OU,Once in a Lifetime - Live,['Talking Heads'],"funk rock, permanent wave, post-punk, art punk, alternative rock, dance rock, zolo, rock, new wave",0.5710000000000001,0.518,0.769,Neutral,Stop Making Sense (Live),1984,https://i.scdn.co/image/ab67616d0000b273689b2ab688caacbca226fcb8
019tYKLArg3J0XssaYnAdh,The Family and Bronwyn,['Alfred Newman'],classic soundtrack,0.179,0.162,0.298,Sad,How Green Was My Valley (Original Soundtrack),1941,https://i.scdn.co/image/ab67616d000048511e3143b9281ca2697bf4d14f
01Aj44KIjCrPmZeXq4UOky,Emotion,"[""Destiny's Child""]","dance pop, r&b, pop, girl group, urban contemporary",0.345,0.412,0.5770000000000001,Sad,,,
01ByBbtpK0Y4iIjUTHrNMC,Capítulo 19.2 - el Que Susurraba en la Oscuridad,['H.P. Lovecraft'],writing,0.6709999999999999,0.7170000000000001,0.451,Upbeat,El Que Susurraba en la Oscuridad,1930,https://i.scdn.co/image/ab67616d00004851ca76de36eba9d41fb29e3b1c
01CaZ0poW9YoMUOLkb8EHQ,"Nocturnes, Op. 55: No. 1 in F Minor","['Frédéric Chopin', 'Arthur Rubinstein']","classical, classical piano, polish classical, early romantic era, polish classical piano",0.1639999999999999,0.368,0.0261,Sad,The Original Jacket Collection - Rubinstein Plays Chopin,1946,https://i.scdn.co/image/ab67616d0000485126b4106d7f1ed39dcfb52763
01Ch7527JA3GHtkFVjhUDr,Bugui Bugui,['Rina Celi y Orquesta'],Unknown,0.7090000000000001,0.738,0.495,Upbeat,Bugui Bugui / Tarde de Fútbol,1944-01-12,https://i.scdn.co/image/ab67616d000048512b3ea96dbcbe67fe9b329f7e
01CnYyPXMFRzOFVQBU8WMb,This One's for the Girls,['Martina McBride'],"country dawn, country road, contemporary country, country",0.609,0.613,0.8009999999999999,Upbeat,Martina,2003-09-30,https://i.scdn.co/image/ab67616d0000b2731afac23dd54e6420bf11b4a8
01CuCSqlNItevX7F1GcopF,So Wat Cha Sayin',['EPMD'],"old school hip hop, golden age hip hop, east coast hip hop, hip hop",0.475,0.7959999999999999,0.701,Neutral,,,
01EE19A34FoehGnVosOFes,Uncle Tom's Cabin,['Warrant'],"glam metal, album rock, hard rock",0.321,0.5710000000000001,0.727,Sad,Cherry Pie (Expanded Edition),1990-05-01,https://i.scdn.co/image/ab67616d0000b273a686407704920528824c395a
01Ec9XLC6ZMNAK9KuQFMZh,No Me Abandones - Remasterizado,['Ignacio Corsini'],vintage tango,0.73,0.347,0.288,Upbeat,"Colección Completa, Vol. 22 (Remasterizado)",1929-06-19,https://i.scdn.co/image/ab67616d00004851cd7ef0ce978571076a1a8d0c
01F8B0dhzGdWvmcSO6vUdi,Just The Two Of Us,['Will Smith'],"hip hop, pop rap",0.644,0.805,0.638,Upbeat,Big Willie Style,1997-10-03,https://i.scdn.co/image/ab67616d0000b273ddf2f9edabd166c60047e3c4
01F96Lt1AeuBbVHngue1Ve,"Von der Renaissance bis heute, Kapitel 6","['Ernst H. Gombrich', 'Christoph Waltz']",Unknown,0.759,0.716,0.3229999999999999,Upbeat,"Eine kurze Weltgeschichte für junge Leser, Von der Renaissance bis heute (ungekürzt)",1936,https://i.scdn.co/image/ab67616d000048516808b90c39d7539185ed099b
01FVbfgvTNZoqXkqhoGu3i,Dinah,['Val Rosing'],Unknown,0.799,0.557,0.29,Upbeat,Try a Little Tenderness,1932-01-02,https://i.scdn.co/image/ab67616d00004851af1c017a168e025cb76fba2b
01FdW3JYrDc9iXlAWGlhJk,Premi Jag Men,['Husn Banu'],Unknown,0.426,0.353,0.195,Neutral,Hurricane Hansa (Original Motion Picture Soundtrack),1937-12-31,https://i.scdn.co/image/ab67616d000048515fab2cda4bf593848107bbb8
01Hd93znwAkM4e3hXmcCRV,Angharad with the Minister,['Alfred Newman'],classic soundtrack,0.148,0.177,0.251,Sad,How Green Was My Valley (Original Soundtrack),1941,https://i.scdn.co/image/ab67616d000048511e3143b9281ca2697bf4d14f
01IHl3vTIl6O35e2ADUn0p,La Maestrita - Remasterizado,['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.327,0.604,0.165,Sad,"Época Acústica, Vol. 13 (Remasterizado)",1926-07-15,https://i.scdn.co/image/ab67616d0000485132258b7eb3d3063c3475a59d
01IlQGfYsymFySYHPsNAEf,Часть 72.4 & Часть 73.1 - Фиеста,['Эрнест Хемингуэй'],Unknown,0.496,0.7190000000000001,0.25,Neutral,Фиеста,1926,https://i.scdn.co/image/ab67616d00004851c9e4ee21b1075c3f5f4c60e0
01JPQ87UHeGysPVwTqMJHK,She Don't (feat. Ty Dolla $Ign),"['Ella Mai', 'Ty Dolla $ign']","uk contemporary r&b, r&b, trap soul, hip hop, southern hip hop, trap, rap, urban contemporary, pop rap",0.151,0.649,0.478,Sad,Time,2016-02-15,https://i.scdn.co/image/ab67616d0000b27340aba43042f328ad560b4be4
01JYtQf53bne6dOGzrneNU,Red Sails In The Sunset,['Nat King Cole'],"easy listening, lounge, adult standards, soul, swing, vocal jazz",0.252,0.333,0.126,Sad,Unforgettable,1954-01-01,https://i.scdn.co/image/ab67616d00004851fdd261528e3590ac36bb85f0
01JYvQ6udfhUw9Jed9EzoK,Bitch - 2009 Mix,['The Rolling Stones'],"rock, classic rock, album rock, british invasion",0.973,0.655,0.972,Upbeat,Sticky Fingers (Remastered),1971-04-23,https://i.scdn.co/image/ab67616d00004851a1d9c9969f2a7ed27e449a3c
01LLSAYjBA6VbyzGnERWMU,Yo Quiero a Otra Mujer - Instrumental (Remasterizado),['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.902,0.825,0.311,Upbeat,"Colección Completa, Vol. 58 (Remasterizado)",1931-12-11,https://i.scdn.co/image/ab67616d00004851b1b919f8a73a7593e7e0d151
01LsSrL0XSRPV0UIfFMlaz,Moon Mist - Remastered 1995,['Johnny Hodges'],"bebop, jazz saxophone",0.24,0.4,0.233,Sad,Passion Flower 1940-46,1940,https://i.scdn.co/image/ab67616d00004851ec139b8d38f2bbe5f15e1626
01MnOkBQGutYz0Nj4W4MOX,The Girl On The Magazine Cover,"['Richard Beavers', 'MGM Studio Chorus']",Unknown,0.435,0.175,0.186,Neutral,Irving Berlin's Easter Parade (Original Motion Picture Soundtrack),1948-07-08,https://i.scdn.co/image/ab67616d0000485108337e8b1c36ed8eddaabf77
01Mpj13vURSO3cCLprPt5T,Raining Blood,['Slayer'],"speed metal, thrash metal, alternative metal, hard rock, groove metal, old school thrash, death metal, metal, rock",0.0379,0.294,0.995,Sad,Reign In Blood,1986-01-01,https://i.scdn.co/image/ab67616d0000b273fd833375c806981a61bb82ec
01NuPyqOlzre2Ozxsdyhor,"Libuše: ""Hoj, tvrdý Vyšehrad"" (Libuše, Přemysl ze Stadic, Chrudoš od Otavy, Šťáhlav na Radbuze, Krasava, Radmila, Lutobor, Radovan) - Live","['Bedřich Smetana', 'Marie Podvalová', 'Stanislav Muž', 'Vilém Zítek', 'Josef Vojta', 'Ota Horáková', 'Marta Krásová', 'Jaroslav Veverka', 'Prague National Theatre Chorus', 'Prague National Theatre Orchestra', 'Jan Maria Ouředník', 'Václav Talich', 'Josef Křikava']",Unknown,0.262,0.35,0.257,Sad,,,
01PjrDX13iIjeHc5iJZmb3,Empty Garden (Hey Hey Johnny) - Remastered 2003,['Elton John'],"glam rock, piano rock, mellow gold, rock",0.224,0.667,0.363,Sad,,,
01PnRJeFSeOgIpBuv1kQKd,Commotion,['Creedence Clearwater Revival'],"swamp rock, country rock, classic rock, album rock, southern rock, rock, mellow gold",0.7959999999999999,0.71,0.665,Upbeat,Green River (Expanded Edition),1969-08-03,https://i.scdn.co/image/ab67616d000048513efcd243aaa5638f55318f91
01Q01hFtf4OE26idaNXThT,Chapter 1.15 - Dziewczynka z Luna Parku: Część 1,['Zofia Dromlewiczowa'],Unknown,0.652,0.7040000000000001,0.231,Upbeat,Dziewczynka z Luna Parku: Część 1,1931,https://i.scdn.co/image/ab67616d00004851bbbd34bf5cdf8c786efe92c7
01Q4wU19hamqnhNjtuvTyI,Nobody's Fool,['Cinderella'],"glam metal, album rock, hard rock",0.149,0.3670000000000001,0.445,Sad,Night Songs,1986,https://i.scdn.co/image/ab67616d0000b2738e591199defaa8a0fcfca286
01QwobyKNu7WRCVuTQbRDN,Hello Mary Lou,['Creedence Clearwater Revival'],"swamp rock, country rock, classic rock, album rock, southern rock, rock, mellow gold",0.963,0.648,0.54,Upbeat,Mardi Gras,1972-04-11,https://i.scdn.co/image/ab67616d000048518be6c7e974cc6c9ac8d5be86
01R3dELmvQpeCgQQGHQPS6,Anything To Say You're Mine,['Etta James'],"jazz blues, torch song, soul, soul blues, vocal jazz",0.389,0.259,0.4,Sad,At Last!,1960,https://i.scdn.co/image/ab67616d00004851b2229a8fdf377abaf3652624
01RVupyBFNuALcAFZjL4FY,My Baby Loves Me,['Martina McBride'],"country dawn, country road, contemporary country, country",0.8170000000000001,0.7190000000000001,0.757,Upbeat,The Way That I Am,1993-09-12,https://i.scdn.co/image/ab67616d0000b273bfc053859e5116c5eeca9843
01RqneNc64MLAjT3hVorV2,Ya Asey Al Hayy,"['Abo Al Ela Mohamed', 'Umm Kulthum']","microtonal, classic arab pop",0.116,0.305,0.141,Sad,Aghany We Adwar Qadema 1,1931-01-01,https://i.scdn.co/image/ab67616d000048510094cd8a30c7253e6c3a7143
01RrH6UtGF8csGu5ER2igr,"Piano Concerto No. 3 in C Minor, Op. 37: I. Allegro con brio","['Ludwig van Beethoven', 'Wilhelm Kempff', 'Dresdner Philharmonie', 'Paul van Kempen']","classical, historic orchestral performance, classical piano, classical era, early romantic era, german orchestra, german classical piano, german romanticism, classical performance",0.0754,0.257,0.112,Sad,Beethoven: Piano Concertos,1942,https://i.scdn.co/image/ab67616d0000485119281ca0a05188703eeda647
01Rzjb3TTnhxTP9ItrcxwS,Dafnes,"['Giorgos Papasideris', 'Xar. Margelis-klarino']",rebetiko,0.698,0.436,0.46,Upbeat,,,
01SHhblCkmrYwdixP7Zyhf,Kenourgia Logia Mou Rthane,['Marika Papagkika'],Unknown,0.152,0.221,0.143,Sad,,,
01SfTM5nfCou5gQL70r6gs,Golden Slumbers - Remastered 2009,['The Beatles'],"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.239,0.419,0.152,Sad,Abbey Road (Remastered),1969-09-26,https://i.scdn.co/image/ab67616d00004851dc30583ba717007b00cceb25
01TFAUCoBvN8ClVdRjn1EQ,Aș vrea ca să găsesc o fată,['Jean Moscopol'],muzica usoara,0.557,0.406,0.363,Neutral,Cel mai divin tango,1935-01-01,https://i.scdn.co/image/ab67616d00004851794cf7d148150c33801822b4
01TnVDiet1DFTsyWKUKovl,NUMB,['XXXTENTACION'],"emo rap, rap, miami hip hop",0.196,0.414,0.416,Sad,?,2018-03-16,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
01TzbTwZ9Mce9mOeBpH03i,Goodbye Love,['Guy'],"contemporary r&b, new jack swing, r&b",0.701,0.68,0.381,Upbeat,Guy,1988-01-01,https://i.scdn.co/image/ab67616d0000b273c2123511c8cd53c7329c91d6
01U7AowXWVSzZ8K3LxAeED,Diamond Girl,['Seals and Crofts'],"yacht rock, classic rock, folk rock, singer-songwriter, mellow gold, soft rock",0.402,0.517,0.5820000000000001,Neutral,Seals & Crofts' Greatest Hits,1977-10-11,https://i.scdn.co/image/ab67616d00004851c0192655ecd04d3a941c3a44
01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,['Seals and Crofts'],"yacht rock, classic rock, folk rock, singer-songwriter, mellow gold, soft rock",0.318,0.49,0.581,Sad,Seals & Crofts' Greatest Hits,1977-10-11,https://i.scdn.co/image/ab67616d00004851c0192655ecd04d3a941c3a44
01UbiYO8ijRsO5ZuvsnurM,A tazza 'e cafè - Musical base Version,['Orchestra Studio 7'],Unknown,0.7759999999999999,0.6709999999999999,0.498,Upbeat,L' Orchestra Italiana - Napoli canta Vol. 10,1942-11-13,https://i.scdn.co/image/ab67616d00004851614b26e92c8daa6831cbc291
01UstUPbzPgq2MNp6h0tVo,The National Anthem,['Radiohead'],"permanent wave, alternative rock, art rock, rock, melancholia, oxford indie",0.387,0.486,0.754,Sad,Kid A,2000-10-01,https://i.scdn.co/image/ab67616d0000b273c174bffb607ee576329291a6
01V0Tau0s8AQkUm6ae1rEF,Into The Light,['Siouxsie and the Banshees'],"post-punk, alternative rock, uk post-punk, punk, dream pop, new romantic, new wave",0.795,0.488,0.894,Upbeat,Juju,1981,https://i.scdn.co/image/ab67616d0000b2732cc7f91bdbd30dd7c408777a
01VFtIxyINCveL0nGCkp6X,Amor Imposible - Remasterizado,"['Francisco Canaro', 'Francisco Amor']","orquesta tipica, tango, vintage tango",0.8079999999999999,0.397,0.35,Upbeat,,,
01VeMVUtquMUIh7FWUhQmq,Just A Dream,['Big Bill Broonzy'],"country blues, chicago blues, traditional blues, blues, acoustic blues",0.851,0.687,0.471,Upbeat,"Warm, Witty, & Wise (Mojo Workin': Blues For The Next Generation)",1930,https://i.scdn.co/image/ab67616d000048518a86fd49ce07717eacab275a
01VrT7xd8WyX9zToVQwY95,Acque amare,['Carla Boni'],"canzone napoletana, vintage italian pop",0.322,0.428,0.174,Sad,L'Orchestra Italiana - Carla Boni,1942-11-23,https://i.scdn.co/image/ab67616d00004851faa07d84f3d7869f3b069ef3
01WaznoF1LByNFksXiBuUQ,Kar Kathay Korechho Eto,['Abhayapada Chatterjee'],Unknown,0.64,0.535,0.0875,Upbeat,"Gata Sataker Gaan, Vol. 2",1930-12-01,https://i.scdn.co/image/ab67616d00004851fc11c31813dd90eb4361a024
01WuUqoY3KbFuNOKjTFvK1,After Hours,"['Dizzy Gillespie', 'Sonny Rollins', 'Sonny Stitt']","contemporary post-bop, jazz trumpet, jazz, jazz saxophone, bebop, hard bop, vocal jazz",0.452,0.604,0.33,Neutral,Sonny Side Up,1957,https://i.scdn.co/image/ab67616d00004851649ac42ad238ba36f9d1b167
01YFYDvacexAubvsdY3kap,Irish Washerwoman - Dirty Glass Version,['Dirty Glass'],Unknown,0.965,0.37,0.8909999999999999,Upbeat,,,
01YROQCnF1AQm7SCWJmD2o,This Is Halloween,['The Citizens of Halloween'],halloween,0.647,0.569,0.508,Upbeat,Nightmare Before Christmas Special Edition,2006-01-01,https://i.scdn.co/image/ab67616d0000b27347cc5d86f3528b233f2b78ff
01ZMPq6QyqEM2k5G6Rdfwm,Mucha Clase - Instrumental (Remasterizado),['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.821,0.653,0.186,Upbeat,"Colección Completa, Vol. 3 (Remasterizado)",1927-08-16,https://i.scdn.co/image/ab67616d00004851165760881b4f6541932e0c5a
01ZZRn5vix6WJfvQqXLtpP,Washboard Blues,"['Paul Whiteman & His Concert Orchestra', 'Bix Beiderbecke']","vintage jazz, jazz trumpet, swing, dixieland, big band",0.25,0.536,0.0815,Sad,The Indispensable Bix Beiderbecke (1925-1930),1924,https://i.scdn.co/image/ab67616d00004851bd9b7cf2027ae076067e7b22
01ZepwW5W3Z4fwl4bzaHyY,Kick It In The Sticks,['Brantley Gilbert'],"country road, modern country rock, contemporary country, country",0.523,0.493,0.843,Neutral,Halfway To Heaven (Deluxe Edition),2010,https://i.scdn.co/image/ab67616d0000b2738962000ca3a6765342444b5b
01ZmTNtFusU7bRjXaSRGUb,Younde Goes to Town,['Harold Courlander'],Unknown,0.328,0.685,0.189,Sad,,,
01ZoBkMJAxjPx5gQcNR7Yl,Jailhouse,['Sublime'],"ska mexicano, rap rock, ska punk, reggae fusion",0.674,0.654,0.721,Upbeat,Sublime,1996-07-30,https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85
01ac4lVxoX1fqy06BwlkPc,"Humoreske, Op. 20: Hastig","['Robert Schumann', 'Vladimir Horowitz']","classical, classical piano, early romantic era, russian classical piano, german romanticism",0.301,0.286,0.109,Sad,The Original Jacket Collection - Vladimir Horowitz,1928,https://i.scdn.co/image/ab67616d00004851d40c41dbc3bd09214a716771
01cdnQbQIPHERxDkYnuWNS,Al Zolm Dh Can Leah,['Mohammed Abdel Wahab'],"belly dance, arab folk, classic arab pop",0.311,0.338,0.193,Sad,Al zolm dh can leah,1938-01-01,https://i.scdn.co/image/ab67616d000048519b58d17a53f388e88f8f1b84
01dLBq7WAeiK48UWY9IZdV,I'm In The Mood For Love,['James Piano Bar'],Unknown,0.459,0.634,0.158,Neutral,I'm In The Mood For Love,1935,https://i.scdn.co/image/ab67616d00004851934398e96d6b974b8c459754
01fXCFEI6aDtvcVLRNTuuJ,Pé de Coquerá,['Brinquinho e Brioso'],Unknown,0.964,0.8240000000000001,0.491,Upbeat,,,
01gBTmuq3AFoUgTYuETwK4,Que Siga la Jarana,['Trío Los Chamas'],Unknown,0.821,0.578,0.438,Upbeat,Corazón Herido,1932-01-01,https://i.scdn.co/image/ab67616d00004851b0726ee23f21da6fe97a86ee
01gDLZsi0j5fWC28FLPNO8,Move on Up - Extended Version,['Curtis Mayfield'],"chicago soul, funk, classic soul, soul",0.8759999999999999,0.584,0.975,Upbeat,Curtis (Expanded Edition),1970,https://i.scdn.co/image/ab67616d00004851775a6bee6c704ec29aec00f4
01gVBCp26pEKA1oWqTYBhA,Madona - Instrumental (Remasterizado),['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.964,0.7040000000000001,0.426,Upbeat,"Colección Completa, Vol. 2 (Remasterizado)",1926-08-15,https://i.scdn.co/image/ab67616d00004851c5dbcb34aaf8b69738a3b5ca
01gwPP2h3ajRnqiIphUtR7,ABC,['The Jackson 5'],"motown, soul",0.961,0.725,0.804,Upbeat,Anthology: Jackson 5,2000-01-01,https://i.scdn.co/image/ab67616d0000b27383e4bf3a6c360b852a41b7fc
01haF1dSEfJkFERIuHRk13,Часть 46.2 - Обратный путь,['Эрих Мария Ремарк'],Unknown,0.508,0.621,0.262,Neutral,Обратный путь,1931,https://i.scdn.co/image/ab67616d000048510a9008b8c985e47d10006fd5
01j1U4wO3hVwJdCo9Xg2Bi,La Maldita Timidez - Remastered,['Sexteto Habanero'],"son cubano, musica tradicional cubana, son cubano clasico",0.52,0.551,0.7,Neutral,Un Meneíto Suave / La Maldita Timidez,1927-01-12,https://i.scdn.co/image/ab67616d0000485145135235e492910541f2b98c
01jm2ZKv94HDtD6eY7i62M,Lig Lig Lé,['Castro Barbosa'],Unknown,0.833,0.775,0.389,Upbeat,"Eternos Carnavais, Vol. 1",1930-06-14,https://i.scdn.co/image/ab67616d00004851987b4d3249812da77b89d855
